Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Rakhmani Army,40.33,40.33,78.67,78.67,72.67,72.67,13.82,13.82,38.22,37.36,37.37,37.37,0,0,62.75,62.75,85.5,85.5,1703.83,1692,1141.57,1133.64,2074.23,2059.82,963.04,956.35,370.4,353.11,4461.82,4430.82,9259.96,9563.46,6505.68,6460.48,1777.91,1765.56,3555.82,3531.12,8000.61,7945.03,963.04,956.35,1333.43,1324.17,5407.82,5370.25,5407.82,5370.25,248.91,247.18,13038.02,13315.28,7,7.42,-11.83,-11.83,0,0,833.4,1103.48,0,0,12.71,12.71,7.24,7.24,6.84,6.84,73.46,73.46,26.55,26.55,14.63,14.63,50,50,1,1,50,50,106,106,53.11,54.73,41.88,51.46,65.43,65.86,19.8,19.8,2222.39,2482.82,19.31,19.24,77,77,5.81,6.17,121.26,119.45,0.77,0.77,93.9,93.9,376.11,376.11,-8,-8,64,64,74.53,74.54,277.8,275.87,357.46,403.26,0.57,0.5,54.03,53.5,12.07,12.07,18.81,18.81,526.95,526.95,3.35,2.89,35.2,35.2,57.24,57.38,33.91,33.91,40.62,40.62,102.62,102.62,66993.96,67433.41,15665.25,15768.01,216517,217937,648.2,643.69,14.44,12.92,-15.81,-15.81,23400000000,17800000000,63108.31,63252.54,14.86,14.86,30.77,30.77
Penguindon,27.25,27.25,67.56,67.56,72,72,2.38,2.38,28.63,28.59,41.43,41.43,745.21,739.2,72.75,72.75,63,63,4620.29,4583.03,625.97,620.93,2086.58,2069.76,2608.23,2587.2,-7.75,-8,-3.22,-3.22,2831.79,3178.56,-5.87,-5.87,223.56,221.76,-6,-6,4247.69,4213.43,1937.54,1921.92,4620.29,4583.03,6483.31,6431.03,3688.78,3659.04,500.78,496.74,9538.66,9831.35,11.53,11.79,465.76,462,1490.42,1478.4,1583.57,1848,558.91,554.4,923.69,923.69,42.01,42.01,14.16,14.16,58.67,58.67,26.35,26.35,15,15,50,50,2.52,2.52,51.96,51.96,129,129,64.19,65.11,103.27,104.56,75.17,75.26,17.24,17.24,1583.57,1848,85.16,83.24,60.33,60.33,22.91,23.92,74.54,72.74,0.77,0.77,93.9,93.9,573.62,573.62,-8,-8,65,65,70.08,70.09,558.91,554.4,1032.66,1042.26,0.26,0.26,29.54,29.16,9.93,9.93,13.85,13.85,734.33,734.33,1.45,1.41,37.76,37.76,57.77,57.8,-38.73,-38.73,65.57,65.57,106.51,106.51,57267,57729.23,36088.66,36379.94,85901,86594,745.21,739.2,2.74,2.64,465.76,462,58100000000,53300000000,44152.86,43931.94,14.53,14.53,23.94,24.02
Roilandax,73.33,73.33,77.33,77.33,17,17,3.36,3.36,35.03,34.55,38.75,38.75,227.43,225.37,31,31,155.25,155.25,3002.12,2974.85,3056.7,3028.94,-8.25,-8.25,-4.52,-4.52,7732.73,7482.19,-3.69,-3.69,6186.19,6580.72,-8.4,-8.4,3366.01,3335.44,272.92,270.44,-3.74,-3.74,4867.07,4822.86,4821.59,4777.79,3002.12,2974.85,3729.91,3696.02,-5.83,-5.83,9188.31,9555.57,6,6.48,-8.37,-8.37,341.15,338.05,454.87,788.79,0,0,8.96,8.96,29.75,29.75,10.55,10.55,35.85,35.85,22.77,22.77,20.27,20.27,48.6,48.6,1,1,51.48,51.48,115,115,51.64,53.57,23.96,30.84,67.42,67.81,26.14,26.14,1933.18,2253.67,16.68,16.63,75,75,7.54,8,107.51,105.63,16.31,16.31,91.97,91.97,524.12,524.12,-4,-4,62,62,73.25,73.25,227.43,225.37,356.26,401.99,2.18,1.88,229.77,228.68,14.52,14.48,26.78,26.78,625.6,625.6,3.37,2.9,28.86,28.86,57.97,58.1,-54.59,-54.59,-20.49,-20.49,98.83,98.83,53173.92,53637.4,27777.42,28019.54,93368,94182,454.87,450.73,15.49,14.04,-10,-10,100600000000,74300000000,49185.87,49346.41,14.19,14.19,17.15,17.21
Nousagin Military 2nd DivisionThe Lady Eowyn,23.73,23.73,96.76,96.76,25.67,25.67,63.01,63.01,75.14,68.72,29.05,29.05,-11.4,-11.4,76.27,76.27,6,6,6361.51,6354.19,2153.13,2150.65,3303.09,3299.29,6667.36,6659.68,4134.98,3971.37,2055.26,2052.89,10643.3,10936.54,5688.66,5682.11,3670.1,3665.88,3914.78,3910.27,10643.3,10631.05,5089.21,5083.35,2997.25,2993.8,5229.9,5223.88,3608.94,3604.78,5317.41,4931.61,20307.91,20590.03,10.34,10.63,-20,-20,-13.42,-13.42,3440.72,3665.88,2140.89,2138.43,609.8,609.8,1.59,1.59,0.98,0.98,54.37,54.37,15.98,15.98,27,27,55.36,55.36,0.6,0.6,43.04,43.04,55,55,59.97,59.97,91.05,91.05,62.34,62.77,32.53,32.53,2599.66,2825.78,18.97,18.76,95.25,95.25,4.93,5.13,133.26,131.11,21.44,21.44,91.63,91.63,654.72,654.72,-3,-3,64,64,77.41,77.41,-3.16,-3.16,223.58,256.42,0.46,0.46,10.13,9.9,20.63,20.58,15.31,15.31,81.62,81.62,63.2,26.71,22.47,22.47,63.77,63.91,-88.19,-88.19,120.3,120.3,73.48,73.48,99510.03,99620.68,8837.08,8846.91,556857,557476,-13.04,-13.04,4.14,4.14,-7.07,-7.07,1811000000000,1666400000000,94634.04,94540.03,12.01,12.01,22.69,22.79
Faralried,64,64,53.33,53.33,57.33,57.33,3.25,3.25,32.76,32.46,42,42,479.92,474.52,45,45,123.75,123.75,4069.72,4023.96,4723.18,4670.07,4069.72,4023.96,-6.78,-6.78,-7.21,-7.48,-4.65,-4.65,2533.98,2885.1,-6.93,-6.93,4453.66,4403.58,-4.9,-4.9,-4.9,-4.9,614.3,607.39,2533.98,2505.48,3685.79,3644.34,4684.02,4631.35,1105.74,1093.3,10673.43,10933.02,9.64,9.95,863.86,854.14,863.86,854.14,1151.81,1423.57,287.95,284.71,119.98,119.98,30.79,30.79,12,12,48.38,48.38,27.79,27.79,11.84,11.84,50,50,1,1,50,50,104,104,57.48,58.67,61.81,71.09,69.47,69.78,3.21,3.21,1151.81,1423.57,69.83,69.68,47,47,19.36,20.53,82.9,81.1,3.24,3.24,93.2,93.2,594.18,594.18,0,0,64,64,67.34,67.36,767.87,759.24,548.29,602.83,0.35,0.33,145.96,145.1,11.84,11.8,17.16,17.16,578.76,578.76,2.2,2.06,51.79,51.79,52.76,52.87,82.46,82.46,-38.73,-38.73,100.2,100.2,43550.65,44009.95,23183.68,23428.18,75285,76079,1151.81,1138.86,9.43,7.35,95.98,94.9,352000000000,308100000000,35101.82,34987.91,6.87,6.87,13.59,13.64
Dinova Kik,69.83,69.83,41.33,41.33,74,74,2.44,2.44,31.51,31.34,43.68,43.68,295.72,294.51,36.25,36.25,144,144,4317.5,4299.89,212.92,212.05,1656.03,1649.27,2720.62,2709.52,828.01,706.83,1703.34,1696.39,-10.86,-10.39,4185.61,4168.53,768.87,765.73,4317.5,4299.89,4613.22,4594.4,-6.63,-6.63,-5.83,-5.83,4613.22,4594.4,1383.97,1378.32,-1.5,-2.99,5973.53,5949.16,9.9,10.2,1182.88,1178.05,813.23,809.91,739.3,957.17,147.86,147.26,7.94,7.94,40.99,40.99,13.62,13.62,51.32,51.32,34.6,34.6,2.35,2.35,52.16,52.16,1,1,50,50,102,102,60.17,61.22,84.36,92.04,70.88,71.09,15.79,15.79,665.37,883.54,88.67,88,38,38,15.88,17.17,85.48,83.4,0.77,0.77,93.9,93.9,446.18,446.18,0,0,64,64,64.74,64.73,517.51,515.4,613.56,668.57,0.32,0.31,90.07,89.39,9.91,9.9,32.57,32.57,540.44,540.44,2.03,1.93,39.21,39.21,52.04,52.11,-56.57,-56.57,77.46,77.46,100.2,100.2,43735.11,43880.64,27198.45,27288.96,66346,66567,1478.6,1472.56,3.9,3.33,73.93,73.63,18800000000,17700000000,36781.23,36333.17,3.06,3.06,11.95,12
Invasadin,17.25,17.25,61.33,61.33,72,72,4.03,4.03,29.97,29.91,44.28,44.28,0,0,82.75,82.75,40.5,40.5,4456.34,4424.84,-1.79,-1.79,1179.62,1171.28,3407.79,3383.7,-4.43,-4.43,6886.35,6837.68,3604.39,3904.27,1884.11,1870.8,262.14,260.28,-4.9,-4.9,851.95,845.93,4784.01,4750.2,3473.32,3448.77,1834.96,1821.99,4980.61,4945.41,-2.99,-2.99,9240.35,9500.4,9.95,10.25,1802.2,1789.46,983.02,976.07,983.02,1220.09,163.84,162.68,12.84,12.84,24.8,24.8,14.16,14.16,59.06,59.06,26.13,26.13,15.4,15.4,50,50,1,1,50,50,106,106,62.09,63.07,91.96,97.26,72.97,73.06,18.15,18.15,1146.85,1382.76,87.67,85.73,53,53,10.85,11.88,95.2,93.4,0.82,0.82,93.8,93.8,718.52,718.52,-8,-8,64,64,68.73,68.74,409.59,406.7,807.96,868.28,0.25,0.25,25.17,24.81,9.7,9.7,18.75,18.75,569.62,569.62,1.72,1.66,36.85,36.85,55.49,55.51,-65.95,-65.95,78.42,78.42,106.51,106.51,58455.37,58855.62,27628.16,27817.33,111415,112178,1228.77,1220.09,3.09,2.9,163.84,162.68,700000000,600000000,52083.73,51851.8,14.53,14.78,20.58,20.58
Essence of the Strait,11,11,75.33,75.33,94,94,38.15,38.15,35.32,34.88,42,42,416.32,413.32,89,89,24.75,24.75,-8,-8,-5.93,-5.93,333.05,330.66,4662.76,4629.2,7105.16,6833.59,8618.34,8556.31,-5.83,-4.9,1110.18,1102.19,-3.74,-3.74,-6.63,-6.63,888.14,881.75,1998.33,1983.94,-3.74,-3.74,-3.74,-3.74,-6.16,-6.16,-4.08,-4.08,333.05,330.66,8.49,8.83,971.41,964.42,971.41,964.42,1110.18,1515.51,138.77,137.77,109.99,109.99,2.62,2.62,12,12,91.89,91.89,25.36,25.36,16.67,16.67,46.97,46.97,1,1,50,50,104,104,52.5,54.23,45.96,56.04,67.2,67.54,40.86,40.86,2220.36,2617.71,91.82,91.85,88,88,17.55,19.31,94.48,92.4,0.79,0.79,93.84,93.84,310.57,310.57,0,0,64,64,73.87,73.87,832.64,826.64,259,297.75,0.25,0.25,21.17,20.84,13.58,13.55,17.21,17.21,576.4,576.4,23.4,4.68,14.14,14.14,57.4,57.51,-67.82,-67.82,70,70,99.3,99.3,42412.25,42713.23,5275.16,5312.59,201233,202661,1387.73,1377.74,14.92,13.43,-3.16,-3.16,8900000000,7800000000,34990.11,34469.58,10.91,10.91,26.05,26.13
Machinatia,22.75,22.75,68.56,68.56,73.33,73.33,2.43,2.43,28.93,28.88,40.11,40.11,707.45,701.89,77.25,77.25,51.75,51.75,-6.78,-6.78,-3.58,-3.58,2021.3,2005.41,3719.19,3689.95,4042.6,3850.38,4139.62,4107.07,7680.94,8021.62,-8.49,-8.49,2061.73,2045.51,565.96,561.51,4608.56,4572.32,2910.67,2887.78,-2.45,-2.45,3395.78,3369.08,3193.65,3168.54,-9.61,-9.61,9702.24,10027.03,10.82,11.09,303.19,300.81,1515.97,1504.05,1414.91,1704.59,505.32,501.35,919.19,919.19,41.1,41.1,13,13,61.35,61.35,24.18,24.18,18.42,18.42,47.8,47.8,2.52,2.52,51.96,51.96,121,121,63.43,64.36,101.83,103.63,74.64,74.73,19.9,19.9,1617.04,1905.14,76.03,74.21,61.83,61.83,22.49,23.63,76.69,74.81,0.75,0.75,93.97,93.97,581.54,581.54,-8,-8,67,67,70.43,70.43,505.32,501.35,868.33,928.51,0.26,0.26,26.96,26.59,12.13,12.09,13.87,13.87,679.4,679.4,1.66,1.6,35.1,35.1,57.39,57.42,-51.48,-51.48,71.76,71.76,104.46,104.46,53560.4,53981.5,33353.12,33615.35,81159,81798,707.45,701.89,2.84,2.72,808.52,802.16,42200000000,38500000000,41509.31,41241.87,15.62,15.62,23.75,23.83
Bobogoobo,67.89,67.89,35.24,35.24,66.38,66.38,1.41,1.41,20.77,20.77,48.85,48.85,7359.84,7337.98,39.17,39.17,149.25,149.25,-20.78,-20.78,-17.25,-17.25,-17.03,-17.03,-9.86,-9.86,-20.01,-20.14,-11.7,-11.7,-20.45,-20.2,-15.78,-15.78,-19.52,-19.52,-21.73,-21.73,-18.76,-18.76,-17.38,-17.38,-17.66,-17.66,-23.79,-23.79,-0.99,-0.99,-30.13,-30.13,0,0,31.73,31.83,7571.63,7549.15,7253.94,7232.4,4712.41,4856.79,953.07,950.24,15.25,15.25,70.87,70.87,2.14,2.14,30.42,30.42,71.06,71.06,1.01,1.01,41.19,41.19,13.35,13.35,37.04,37.04,241,241,87.94,88.55,123.47,123.47,91.2,91.2,12.71,12.71,5030.1,5173.54,122.15,121.77,33.43,33.43,86.04,86.3,-194.7,-196.75,0.57,0.57,94.88,94.88,587.51,587.51,6,6,110,110,42.35,42.34,2435.63,2428.4,1327.44,1331.2,0.15,0.15,15.27,14.99,5.37,5.37,18.14,18.14,2067.39,2067.39,0.71,0.71,42.29,42.29,64.7,64.7,-143.1,-143.1,85.5,85.5,125.67,125.67,53319.1,53477.52,44451.53,44583.6,62721,62908,7995.22,7971.48,1.82,1.82,1747.3,1742.11,512400000000,500000000000,7464.67,7326.42,11.26,11.26,132.19,132.23
Cynfin,75.43,75.43,62.67,62.67,70.33,70.33,1.39,1.39,20.29,20.29,45.83,45.83,10493.63,10464.15,27.86,27.86,164.25,164.25,-23.87,-23.87,-15.49,-15.49,-16.73,-16.73,-14.07,-14.07,-18.73,-18.84,-10.95,-10.95,-20.3,-20.05,-22.91,-22.91,-19.52,-19.52,-21.21,-21.21,-22.36,-22.36,-17.32,-17.32,-18.17,-18.17,-22.05,-22.05,-7.98,-7.98,-26.27,-26.27,0,0,32.62,32.71,11992.72,11959.02,12401.57,12366.72,5996.36,6183.36,2589.34,2582.06,246.94,246.94,72.01,72.01,15.51,15.51,31.96,31.96,81.91,81.91,0.91,0.91,48.6,48.6,8.22,8.22,50,50,402,402,91.44,92.03,122.76,122.76,91.5,91.5,18.9,18.9,6950.33,7134.65,106.66,106.01,-68,-68,87.81,88.07,-207.93,-209.99,0.74,0.74,94.02,94.02,468.06,468.06,0,0,109,109,77.88,77.94,1839.79,1834.62,1451.99,1455.27,0.18,0.18,247.56,246.43,8.47,8.47,16.66,16.66,2996.83,2996.83,0.59,0.59,36.1,36.1,70.18,70.18,-140.36,-140.36,75.5,75.5,110.31,110.31,72501.46,72705.43,60958.94,61130.44,84648,84886,9539.67,9512.86,1.77,1.77,2453.06,2446.16,545500000000,535800000000,8845.18,8651.95,16.17,16.17,134.18,134.21
Frawley,76.11,76.11,98.73,98.73,74.29,74.29,1.67,1.67,23.46,23.45,11.6,11.6,318.36,318.02,26.83,26.83,200.5,200.5,9211.3,9201.41,9270.73,9260.77,4499.53,4494.7,17650.05,17631.08,8489.68,8395.75,-1.55,-1.55,7284.15,7551.94,11248.83,11236.74,1676.71,1674.91,7301.13,7293.28,8150.09,8141.34,4525,4520.14,4541.98,4537.1,7008.23,7000.7,12590.2,12576.67,3320.61,3053.54,20994.98,21248.04,19.47,19.62,-26.65,-26.65,6526.44,6519.43,3236.69,3392.22,3183.63,3180.21,9.84,9.84,59.73,59.73,0.29,0.29,102.7,102.7,83.1,83.1,0.9,0.9,56.66,56.66,0.72,0.72,35.59,35.59,106,106,62.44,63.41,118.63,119.74,88.99,89.03,15.85,15.85,583.67,742.05,6.23,6.2,48,48,6.51,6.78,128.73,126.66,0.62,0.62,94.59,94.59,318.78,318.78,-14,-14,78,78,72.87,72.87,689.79,689.05,782.3,841.24,0.9,0.78,226.18,225.1,15.67,15.63,22.94,22.94,1197.22,1197.22,1.76,1.69,39.15,39.15,89.02,89.03,-246.6,-246.6,275.82,275.82,19,19,147171.05,147258.22,112025.73,112092.07,187538,187649,5571.35,5565.37,3.01,2.84,-5.48,-5.48,18518800000000,17058200000000,137604.94,137244.66,0.57,0.57,65.7,65.85
Haven and Sanctuary WA Puppet,75.5,75.5,51.78,51.78,71.33,71.33,1.48,1.48,22.42,22.44,42,42,4994.69,4936.26,27.75,27.75,164.25,164.25,399.57,394.9,-6.45,-6.45,-7.62,-7.62,-7.01,-7.01,-1.25,-1.25,-6.69,-6.69,-13.11,-12.73,-11.68,-11.68,-8.83,-8.83,-4.69,-4.69,-14.9,-14.9,-1.41,-1.41,-11.92,-11.92,-13.86,-13.86,-6.66,-6.66,-13.38,-13.39,399.57,394.9,16.09,16.28,1498.41,1480.88,10988.31,10859.76,1873.01,2221.32,1123.8,1110.66,105.17,105.17,67.41,67.41,12,12,37,37,43.65,43.65,1.62,1.62,50,50,7.03,7.03,50,50,224,224,65.48,66.37,105.68,106.72,90.34,90.33,17.43,17.43,1997.87,2344.72,82.43,80.72,37.83,37.83,98.03,98.72,3.47,1.47,0.73,0.73,94.07,94.07,416.54,416.54,0,0,66,66,53.71,53.71,624.34,617.03,1117.1,1122.92,0.31,0.31,211.81,210.77,9.23,9.23,17.24,17.24,1384.55,1384.55,1.13,1.11,37.57,37.57,62.47,62.47,-65.5,-65.5,37.28,37.28,101.45,101.45,32740.17,33097.6,26577.64,26867.79,39430,39860,5119.55,5059.66,2.6,2.53,499.47,493.63,1021200000000,695400000000,654.8,430.27,6.65,6.65,31.3,31.3
C123po,67.22,67.22,35.78,35.78,67.78,67.78,1.42,1.42,24.31,24.31,42,42,1750.48,1737.31,40.17,40.17,135,135,-11.31,-11.31,-8.85,-8.85,267.35,265.34,3653.73,3626.25,-7.73,-8.06,1120.31,1111.88,-11.75,-11.31,-13.64,-13.64,795.67,789.69,2609.81,2590.18,1973.27,1958.43,-5.29,-5.29,1655,1642.55,-7.62,-7.62,4837.69,4801.3,-14.14,-14.53,267.35,265.34,15.33,15.52,1670.91,1658.35,5967.54,5922.66,1273.08,1500.41,477.4,473.81,12.97,12.97,70.55,70.55,12,12,35.33,35.33,40.09,40.09,1.81,1.81,50,50,6.08,6.08,50,50,169,169,65.67,66.55,104.42,105.56,85.96,85.95,12.22,12.22,1511.78,1737.31,78.04,76.37,33.83,33.83,61.25,62.33,21.27,19.27,0.8,0.8,93.83,93.83,575.6,575.6,-4,-4,62,62,53.94,53.94,556.97,552.78,1046.35,1054.78,0.34,0.34,89.43,88.75,9.36,9.36,18.69,18.69,995.11,995.11,1.39,1.36,42.78,42.78,57.41,57.41,-89.27,-89.27,91.6,91.6,105.16,105.16,35611.11,35817.1,29616.87,29788.18,41980,42223,2307.45,2290.1,2.59,2.51,477.4,473.81,1145200000000,627800000000,13817.11,13503.05,13.87,13.87,15.52,15.59
SunburgDesolous,60.67,60.67,54.44,54.44,37.78,37.78,1.87,1.87,28.17,28.14,40.78,40.78,664.4,658.26,47.5,47.5,119.25,119.25,303.72,300.92,3553.57,3520.74,2809.44,2783.49,425.21,421.28,1009.88,895.23,485.96,481.47,6150.4,6469.73,-4.9,-4.9,455.59,451.38,3720.61,3686.24,303.72,300.92,2581.65,2557.8,303.72,300.92,2581.65,2557.8,3075.2,3046.79,622.63,616.88,9263.57,9554.13,10.95,11.22,-4.47,-4.47,2088.1,2068.81,2372.84,2633.03,94.91,94.04,919.19,919.19,53.45,53.45,10.55,10.55,37.98,37.98,22.83,22.83,20.2,20.2,50,50,3.3,3.3,50,50,129,129,63.81,64.74,99.39,101.9,76.02,76.1,6.94,6.94,1613.53,1880.73,51.24,49.77,47.83,47.83,26.64,27.77,70.17,68.31,6.99,6.99,92.74,92.74,732.57,732.57,-4,-4,62,62,68.26,68.26,474.57,470.18,1014.13,1026.65,0.36,0.36,39.97,39.52,9.87,9.87,13.87,13.87,717.77,717.77,1.51,1.47,48.06,48.06,54.74,54.77,50.89,50.89,33.32,33.32,98.34,98.34,45482.6,45897.45,32622.26,32919.81,61039,61596,474.57,470.18,2.79,2.68,-5.48,-5.48,849200000000,705300000000,33384.23,33137.96,13.88,13.88,14.13,14.16
Palasadin,17.25,17.25,61.33,61.33,72,72,4.03,4.03,29.93,29.88,44.28,44.28,0,0,82.75,82.75,40.5,40.5,6150.74,6106.91,1156.04,1147.8,5039.16,5003.25,-1.55,-1.55,4742.74,4561.78,-1.26,-1.26,4075.79,4414.63,3520,3494.92,1222.74,1214.02,2074.95,2060.16,3927.58,3899.59,-3.74,-3.74,2074.95,2060.16,-5.83,-5.83,3408.84,3384.55,462.46,412.03,15265.69,15524.78,9.95,10.25,2037.9,2023.37,1111.58,1103.66,1111.58,1379.57,185.26,183.94,12.84,12.84,24.8,24.8,14.16,14.16,59.06,59.06,23.67,23.67,19.12,19.12,50,50,1,1,50,50,106,106,62.09,63.07,91.96,97.26,73.02,73.1,18.15,18.15,1296.84,1563.51,96.31,94.37,53,53,16.02,17.2,87.42,85.51,0.82,0.82,93.8,93.8,718.52,718.52,-8,-8,64,64,68.27,68.28,463.16,459.86,579.94,631.26,0.25,0.25,25.17,24.81,13.06,13.02,18.75,18.75,553.59,553.59,2.11,2,36.85,36.85,55.5,55.53,77.27,77.27,28.81,28.81,106.51,106.51,51695.17,52052.17,24433.04,24601.77,98530,99211,1389.47,1379.57,3.09,2.9,185.26,183.94,800000000,700000000,43423.94,43099.2,14.53,14.78,15.65,15.7
Dhornaper,56,56,50.4,50.4,57.33,57.33,1.8,1.8,31.07,30.93,42,42,1099.46,1082.74,51,51,110.25,110.25,967.53,952.81,-2.53,-2.53,2286.88,2252.09,1759.14,1732.38,-2.19,-2.19,6473.64,6375.16,3166.45,3551.38,-9.8,-9.8,4046.02,3984.47,527.74,519.71,967.53,952.81,-7.62,-7.62,-5.29,-5.29,3166.45,3118.28,2110.97,2078.86,-4.84,-5.99,6420.86,6756.28,10.05,10.34,989.52,974.46,989.52,974.46,1429.3,1732.38,439.78,433.1,119.98,119.98,55.57,55.57,12,12,44.31,44.31,25.37,25.37,16.67,16.67,50,50,1,1,50,50,120,120,60.32,61.37,82.14,89.58,71.43,71.61,2.54,2.54,1429.3,1732.38,77.11,76.06,44.8,44.8,30.37,31.54,69.62,67.82,2.77,2.77,93.27,93.27,661.85,661.85,0,0,64,64,65.35,65.37,879.57,866.19,762.12,823.1,0.28,0.28,125.33,124.53,10.52,10.52,17.16,17.16,706.97,706.97,1.78,1.71,52.46,52.46,52.97,53.03,-14.14,-14.14,52.92,52.92,100.2,100.2,36576.92,37103.26,26786.68,27172.14,48207,48901,1319.35,1299.29,3.77,3.28,109.95,108.27,160400000000,134100000000,25457.53,25415.73,7.27,7.27,13.9,13.9
Millopoli,78.22,78.22,96.46,96.46,85.17,85.17,1.55,1.55,21.68,21.66,71.22,71.22,13322.27,13320.39,23.67,23.67,169.25,169.25,-27.46,-27.46,2209.08,2208.76,-16.82,-16.82,-12.59,-12.59,-24.85,-24.85,1395.21,1395.01,-44.43,-44.32,-24.71,-24.71,-13.25,-13.25,-26.34,-26.34,-34.84,-34.84,-24.56,-24.56,-18.28,-18.28,1797.3,1797.04,53090.48,53082.96,1237.08,1236.91,0,0,32.71,32.71,8296.14,8294.97,8598.92,8597.7,-40,-40,-21.91,-21.91,15.25,15.25,64.42,64.42,50.93,50.93,7.25,7.25,164.61,164.61,0.57,0.57,66.74,66.74,7.39,7.39,81.05,81.05,455,455,35.13,36.66,6.51,6.64,90.69,90.69,24.2,24.2,-31.3,-31.3,159.32,159.06,41.71,41.71,90.78,90.78,-231.06,-231.06,0.75,0.75,93.99,93.99,254.11,254.11,124,124,181,181,43.57,43.63,-27.2,-27.2,1456.32,1458.8,0.18,0.18,364.59,363.22,8.51,8.51,18.14,18.14,3805.29,3805.29,0.58,0.58,30.8,30.8,90.68,90.68,-245.9,-245.9,204.36,204.36,146.58,146.58,124523.84,124506.2,98680.94,98666.96,153177,153155,23253.43,23250.13,22.01,21.42,-28.11,-28.11,9055600000000,7697400000000,11456.19,11454.57,0.31,0.31,178.74,178.74
Fluorietkasteel,65.67,65.67,25.5,25.5,60,60,1.29,1.29,30.52,30.46,43.68,43.68,465.33,461.93,42.5,42.5,130.5,130.5,-3.16,-3.16,-2.83,-2.83,4513.69,4480.68,2093.98,2078.67,3443.43,3325.87,3722.63,3695.41,2931.57,3141.1,-3.87,-3.87,2047.45,2032.47,-4.47,-4.47,697.99,692.89,-8.89,-8.89,465.33,461.93,2326.64,2309.63,604.93,600.5,-4.56,-4.56,7445.26,7621.78,13.42,13.64,1279.65,1270.3,988.82,981.59,1337.82,1501.26,349,346.44,639.39,639.39,77.33,77.33,15.09,15.09,33.41,33.41,27.13,27.13,13.46,13.46,52.16,52.16,1,1,51.48,51.48,113,113,66.38,67.24,103.99,105.16,72.17,72.26,11.86,11.86,1221.49,1385.78,72.75,70.97,25.5,25.5,36.94,37.95,48.78,46.9,2.15,2.15,93.38,93.38,738.53,738.53,-4,-4,66,66,52.84,52.85,581.66,577.41,1014.69,1027.04,0.35,0.35,175.87,174.92,9.9,9.9,15.18,15.18,634.7,634.7,1.51,1.47,43.14,43.14,49.07,49.1,65.95,65.95,73.14,73.14,99.3,99.3,35132.33,35360.44,30675.24,30874.42,39668,39926,988.82,981.59,2.53,2.46,523.49,519.67,91300000000,60400000000,22168.5,21958.84,12.98,12.98,9.28,9.31
The United States of the Deep South,17.25,17.25,79.33,79.33,10,10,14.87,14.87,33.51,33.51,40.11,40.11,88.14,88.14,82.75,82.75,40.5,40.5,5711.33,5711.33,2716.05,2716.05,7474.08,7474.08,3243.47,3243.47,5429.29,5429.29,1308.67,1308.67,3455,3455,2188.64,2188.64,1974.29,1974.29,3243.47,3243.47,3596.02,3596.02,3878.06,3878.06,3243.47,3243.47,1833.27,1833.27,5887.6,5887.6,-1.79,-1.79,16640.41,16640.41,9.95,9.95,88.14,88.14,616.96,616.96,1498.34,1498.34,440.69,440.69,923.69,923.69,6.73,6.73,13,13,33.27,33.27,7.56,7.56,31.88,31.88,47.8,47.8,1,1,51.96,51.96,99,99,57.4,57.4,48.99,48.99,68.73,68.73,34.18,34.18,1145.79,1145.79,90.32,90.32,78,78,8.75,8.75,106.08,106.08,23.15,23.15,91.52,91.52,1089.07,1089.07,-8,-8,69,69,73.53,73.53,528.83,528.83,376.23,376.23,0.28,0.28,24.69,24.69,15.48,15.48,13.85,13.85,453.98,453.98,3.13,3.13,20.82,20.82,58.44,58.44,75.5,75.5,70,70,103.74,103.74,70324.77,70324.77,15744.35,15744.35,234066,234066,528.83,528.83,9.55,9.55,528.83,528.83,116800000000,103000000000,64206.51,64206.51,15.49,15.49,31.81,31.81
