Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Percanaypso,57.33,57.33,53,46.33,57.33,57.33,3.23,2.75,32.83,32.55,42,42,298.61,280.89,50,50,112.5,112.5,4777.77,4494.22,4278.09,4024.2,3981.47,3745.19,1592.59,1498.07,-7.75,-7.75,889.86,837.05,-7.75,-7.75,-5,-5,4379.62,4119.7,4379.62,4119.7,3185.18,2996.15,1194.44,1123.56,-4.47,-4.47,-6.32,-6.32,-4.47,-4.47,0,0,8759.24,8239.41,9.33,9.49,895.83,842.67,895.83,842.67,1194.44,1123.56,298.61,561.78,119.98,119.98,30.93,36.43,12,12,49.72,46.99,22.27,22.27,20.87,20.87,50,50,1,1,50,50,100,100,57.1,57.7,59.02,63.97,69.39,69.69,1.64,3.31,1194.44,1123.56,84.98,86.69,46.75,41.75,19.18,20.33,83.61,81.28,3.5,3.5,93.16,93.16,637.09,679.34,0,0,64,64,67.39,66.11,796.29,749.04,527.78,534.99,0.32,0.31,126.07,126.07,10.86,10.41,17.16,17.16,476.61,476.61,2.26,2.24,53.36,51.69,52.01,50.99,50.99,50.99,48.99,48.99,100.2,100.2,42080.19,39863.76,22453.23,23253.86,72603,63839,796.29,749.04,10,9.09,99.54,93.63,93800000000,146300000000,34000.79,31771.42,7.09,7.09,13.52,12.31
Zhonghua-Diguo,39.33,39.33,51.11,57.56,44,44,1.91,1.88,27.59,27.22,43,43,1251.04,1329.18,63.5,63.5,83.25,83.25,-6.32,-6.32,2144.65,2278.6,0,0,-5.29,-5.29,4074.83,4329.33,-9.38,-9.38,3860.36,4101.47,1340.4,1424.12,822.11,873.46,1429.76,1519.06,-12.25,-12.25,-10.54,-10.54,1429.76,1519.06,-12.41,-12.41,4217.8,4481.24,1258.19,1336.78,3860.36,4101.47,13.34,13.45,1519.12,1614.01,2144.65,2278.6,1161.68,1234.24,982.96,1329.18,1199.43,1199.43,52.41,53.21,16.29,16.29,39.25,38.72,23.94,23.94,18.75,18.75,52.16,52.16,3.3,3.3,53.38,53.38,139,139,65.25,65.3,89.41,90.03,77.18,77.98,11.31,11.7,1429.76,1519.06,74.63,74.72,41.33,40.17,39.35,40,51.34,50.15,6.35,6.35,92.81,92.81,900.19,911.76,-8,-8,67,67,58.09,57.2,804.24,854.47,1057.01,1056.9,0.28,0.28,166.85,166.85,10.06,9.99,12.6,12.6,807.18,807.18,1.35,1.35,43.69,43.3,55.67,57.05,14.14,14.14,-14.14,-14.14,106.51,106.51,45848.95,48997.42,32542.87,35062,62091,65888,1608.48,1708.95,2.63,2.62,536.16,569.65,244000000000,299600000000,27830.31,29398.45,13.1,13.1,19.05,18.71
The Baltic Confederation,16,16,60.67,59.56,53.33,53.33,2.39,2.29,29.32,29.12,43,43,1076.43,1064.96,84,84,36,36,4853.7,4802,4885.02,4832.98,6967.41,6893.2,4775.42,4724.55,3992.56,3950.03,-7.1,-7.1,1252.57,1239.23,-3.46,-3.46,1800.57,1781.39,939.43,929.42,-9.27,-9.27,704.57,697.06,1330.85,1316.68,-11.66,-11.66,-2.8,-2.8,-8.49,-8.59,13073.68,12934.43,10.63,10.77,587.14,580.89,1272.14,1258.59,1467.85,1452.22,489.28,774.52,468.75,468.75,41.91,43.67,14.16,14.16,47.76,46.43,15.84,15.84,27.11,27.11,47.8,47.8,2.52,2.52,50.99,50.99,130,130,62.13,62.27,89.51,91.42,73.99,74.32,13.72,13,1467.85,1452.22,106.41,106.5,52.5,49.67,22.99,23.79,76.06,74.58,3.76,3.76,93.12,93.12,923.4,951.98,-8,-8,66,66,68.07,67.39,685,677.7,960.56,974.75,0.24,0.24,29.54,29.54,11.87,11.62,15.95,15.95,764.82,764.82,1.57,1.56,41.28,42,55.17,55.06,47.43,47.43,81.55,81.55,105.5,105.5,49104.6,48871.99,30904.14,31446.66,73740,72016,685,677.7,3.08,3.05,782.86,774.52,148800000000,183600000000,37810.54,37240.46,15.71,15.71,21.39,20.29
Greece-Cyprus,17.25,17.25,66.89,64.67,30.67,30.67,2.77,2.63,31.07,30.78,40.78,40.78,1008.65,992.05,82.75,82.75,40.5,40.5,4181.31,4112.49,1056.33,1038.94,5648.43,5555.46,5355.01,5266.87,-1.9,-1.9,-9.08,-9.08,1393.77,1370.83,2475.77,2435.02,2274.04,2236.62,1247.06,1226.53,-8.72,-8.72,-5.66,-5.66,5281.65,5194.72,190.73,187.59,5978.54,5880.13,5342.86,5182.77,11223.51,11038.78,9.54,9.7,275.09,270.56,733.56,721.49,825.26,811.67,183.39,450.93,468.75,468.75,36.09,38.02,12,12,44.38,43.09,17.9,17.9,25.37,25.37,51,51,1,1,50.99,50.99,129,129,59.1,59.28,59.77,62.14,71.43,71.82,21.23,20.12,1375.43,1352.79,92.21,92.79,59.33,56,11.6,12.41,94.22,92.62,11.73,11.73,92.32,92.32,1045.1,1157.93,-8,-8,64,64,70.06,69.36,641.87,631.3,751.72,769.66,0.26,0.26,26.14,26.14,12.04,11.74,15.95,15.95,763.7,763.7,1.8,1.77,33.77,34.88,56.06,55.3,-15.81,-15.81,89.16,89.16,105.84,105.84,57543.2,56794.47,33399.86,33907.15,92539,89191,641.87,631.3,6.39,5.92,91.7,90.19,104600000000,119400000000,50868.19,49751.95,14.25,14.25,21.69,20.21
Dniesteria,57.33,57.33,50,45.56,57.33,57.33,2.07,1.98,31.7,31.5,42,42,1067.29,1025.61,50,50,112.5,112.5,-6.48,-6.48,455.38,437.6,-4.69,-4.69,-9.06,-9.06,-6.63,-6.63,-6.39,-6.39,1328.18,1276.32,-5.61,-5.61,1328.18,1276.32,5122.99,4922.95,-6.48,-6.48,-1.41,-1.41,3699.94,3555.46,-6.48,-6.48,-9.06,-9.06,5838.15,5519.02,1328.18,1276.32,9.64,9.8,1067.29,1025.61,1067.29,1025.61,1423.05,1367.49,355.76,683.74,119.98,119.98,48.27,50.49,12,12,48.5,46.66,21.59,21.59,21.66,21.66,50,50,1,1,50,50,120,120,58.79,58.97,69.54,72.15,70.65,70.89,2.36,3.47,1423.05,1367.49,71.27,71.8,44.5,41.17,30.97,32.03,71.53,69.94,3.5,3.5,93.16,93.16,655.93,684.35,0,0,64,64,65.25,64.12,948.7,911.66,764.31,763.37,0.3,0.3,127.3,127.3,10.3,10,17.16,17.16,688.65,688.65,1.78,1.78,52.64,51.53,51.98,51.39,50.99,50.99,-60.83,-60.83,100.2,100.2,34228.07,33142.23,23244.44,23056.66,48157,45669,948.7,911.66,7.1,6.7,118.59,113.96,174900000000,284600000000,23617.37,22536.71,7.09,7.09,12.82,12.12
Ducal Imperium,40.33,40.33,77.33,72.89,12,12,12.04,8.22,35.5,34.43,38.75,38.75,186.94,182.12,62.75,62.75,85.5,85.5,4710.97,4589.31,-3.82,-3.82,972.11,947,2766.76,2695.31,1645.1,1602.62,6135.86,5977.39,1719.88,1675.46,3542.2,3450.72,2018.99,1966.85,2467.65,2403.92,-3.74,-3.74,1383.38,1347.65,3589.31,3496.62,5832.64,5682,6430.85,6264.77,7731.98,7325.37,7402.96,7211.77,9.33,9.49,-4.47,-4.47,747.77,728.46,1495.55,1456.92,186.94,455.29,624.65,624.65,8.31,12.17,10.55,10.55,35.77,34.13,17.01,17.01,26.15,26.15,47.8,47.8,1,1,51.48,51.48,101,101,52.53,53.62,27.56,32.1,67.07,67.91,25.83,23.61,1869.43,1821.15,43.35,44.88,75,68.33,8.95,9.35,104.61,101.78,22.41,22.41,91.57,91.57,837.89,902.66,-4,-4,64,64,73.1,72.28,654.3,637.4,262.96,291.74,0.47,0.44,144.13,144.13,12.74,12.15,15.24,15.24,494.68,494.68,18.85,4.94,29.17,31.39,57.76,56.7,-54.31,-54.31,65.19,65.19,101.04,101.04,64731.11,63125.63,16424.31,19995.02,197740,164323,654.3,637.4,14.89,13.99,-5.48,-5.48,10000000000,20600000000,58970.04,57191.82,15.58,15.58,25.01,22.57
Breizhann,78.44,75.5,66.67,63.11,80.67,80.67,5.62,4.3,32.24,31.62,44.28,44.28,-5.48,-5.48,23.33,27.75,173.25,164.25,2425.08,2366.37,-3.46,-3.46,4850.17,4732.75,3556.79,3470.68,3314.28,3234.04,5919.22,5775.92,3395.12,3312.92,3811.42,3719.15,808.36,788.79,6871.07,6704.72,0,0,3920.55,3825.64,0,0,-4.47,-4.47,1050.87,1025.43,-2.37,-2.37,10670.37,10412.04,7.62,7.75,1919.86,1873.38,909.41,887.39,202.09,197.2,-3.16,197.2,8.36,8.36,17.8,23.25,14.64,14.64,70.6,66.19,36.25,35.52,2.14,2.22,52.64,52.64,1,1,50.5,50.5,99,99,55.25,56.22,51.49,58.64,70.03,70.75,23.1,19.41,404.18,394.4,54.74,59.87,61,54.33,8.8,9.14,103.21,100.83,0.69,0.69,94.23,94.23,183.89,236.73,0,0,64,64,70.31,69.26,202.09,197.2,322.42,365.8,0.97,0.59,277.74,244.67,11.75,11.16,30,30,427.42,427.42,3.95,3.25,31.9,35.59,55.91,55.26,24.49,24.49,73.48,73.48,99.3,99.3,52218.11,51151.12,20523.54,23327.62,115293,100352,1616.72,1577.58,12.36,11.2,-3.16,-3.16,1200000000,1600000000,47622.91,46496.36,1.52,1.56,16.98,15.18
The Untitled Region,57.33,57.33,44,40,57.33,57.33,1.88,1.8,31.66,31.54,42,42,1388.67,1325.05,50,50,112.5,112.5,3610.55,3445.13,-7.59,-7.59,4536.34,4328.5,-1.41,-1.41,3110.63,2968.11,-7.8,-7.8,2684.77,2561.76,-6.82,-6.82,-3.46,-3.46,-7.87,-7.87,370.31,353.35,-9.06,-9.06,1296.1,1236.71,-9.06,-9.06,-7.21,-7.21,2711.46,2507.73,10831.66,10335.39,9.8,9.95,1041.51,993.79,1041.51,993.79,1388.67,1325.05,347.17,662.53,119.98,119.98,53.33,55.42,12,12,46.01,44.33,21.76,21.76,21.47,21.47,50,50,1,1,50,50,130,130,59.2,59.36,72.73,75.08,70.7,70.84,3.86,4.86,1388.67,1325.05,78.91,79.41,40,37,34.71,35.77,68.18,66.64,3.5,3.5,93.16,93.16,694.44,720.73,0,0,64,64,62.49,57.91,925.78,883.37,775.86,774.95,0.3,0.3,127.71,127.71,11.52,11.25,17.16,17.16,770.3,770.3,1.76,1.76,51.14,50.14,50.89,50.27,67.82,67.82,17.32,17.32,100.2,100.2,30725.65,29569.67,22012.4,21625.58,41276,39018,925.78,883.37,6.14,5.68,115.72,110.42,370300000000,485700000000,20063.85,18983.73,7.09,7.09,10.39,9.87
Tatarica,82.17,82.17,96.42,96.61,79.47,79.47,1.53,1.53,20.39,20.36,42,42,13337.14,13385.37,17.83,17.83,220.75,220.75,-11.92,-11.92,-11.38,-11.38,-13.54,-13.54,-7.43,-7.43,-16.04,-16.04,-12.52,-12.52,-20.3,-20.3,-21.94,-21.94,-15.3,-15.3,-19.8,-19.8,-22.41,-22.41,-9.67,-9.67,-11.49,-11.49,-19.52,-19.52,20916.91,20992.54,-9.57,-9.57,0,0,26.78,26.83,8891.43,8923.58,12003.43,12046.83,7379.89,7406.57,2311.77,2587.84,501.72,501.72,65.18,65.51,18.34,18.34,39.7,39.5,96.63,96.63,0.81,0.81,62.05,62.05,8.22,8.22,56.53,56.53,434,434,85.85,85.87,123.2,123.25,91.43,91.45,23.97,24.11,6490.74,6514.21,72.21,72.24,40.71,40.29,87.41,87.55,-140.12,-141.19,0.89,0.89,93.75,93.75,265.43,267.74,7,7,120,120,44.6,44.57,-11.83,-11.83,1461.49,1461.47,0.22,0.22,131.96,131.96,8.76,8.75,15.8,15.8,3146.33,3146.33,0.58,0.58,31.03,30.89,85.6,86.94,-153.66,-153.66,120.17,120.17,65.19,65.19,84668.45,85242.31,67518.12,68157.5,103580,104037,13337.14,13385.37,1.86,1.85,-7.75,-7.75,860200000000,871500000000,10668.22,10655.29,0.76,0.76,143.02,143.02
Chicken Burger,72,70.89,35.11,36.67,41.33,41.33,1.64,1.62,28.96,28.81,42,42,1016.42,1025.68,33,34.67,150.75,148.5,993.83,1002.89,-6.2,-6.2,2800.81,2826.32,-7.87,-7.87,973.96,982.83,-10.16,-10.16,-8.83,-8.83,3501.01,3532.9,-9.49,-9.49,-6.16,-6.16,-9.9,-9.9,-5.29,-5.29,-6.16,-6.16,-10.39,-10.39,-5.16,-5.16,-7.5,-7.55,3794.64,3829.2,10.54,10.68,903.49,911.72,2258.72,2279.29,1355.23,1367.57,677.61,1025.68,119.98,119.98,60.96,61.58,12,12,31.68,31.34,26.88,26.56,13.99,14.62,50,50,3.3,3.3,50,50,120,120,60.39,60.46,79.74,80.49,74.6,74.85,15.76,15.48,1355.23,1367.57,78.36,79.96,33.33,32.5,45.6,46.42,59.2,58.06,5.63,5.63,92.89,92.89,708.99,731.08,0,0,64,64,57.81,57.01,903.49,911.72,734.55,739.88,0.34,0.33,192.91,185.54,9.78,9.78,17.16,17.16,702.49,702.49,1.82,1.81,39.24,39.52,52.14,52.45,70.71,70.71,-43.59,-43.59,99.76,99.76,26117.98,26697.76,20097.42,20654.24,32968,33541,1806.97,1823.43,3.73,3.68,0,0,2097300000000,2330800000000,14208.18,14310,6.31,6.36,10.74,10.55
Nova Phoenixia,72,71.83,40.44,47.78,42.67,42.67,1.68,1.67,28.78,28.37,44.28,44.28,1065.12,1146.38,33,33.25,150.75,150.75,473.39,509.5,-2.83,-2.83,-4.9,-4.9,-4.9,-4.9,4449.83,4789.32,-8.94,-8.94,-6.78,-6.78,-2.74,-2.74,3597.73,3872.22,-4.47,-4.47,-3.16,-3.16,3077.01,3311.76,-7.75,-7.75,-12.65,-12.65,800.02,861.06,492.32,529.88,473.39,509.5,9.43,9.59,1065.12,1146.38,1893.54,2038.01,355.04,382.13,236.69,636.88,1034.67,1034.67,59.49,59.86,16.29,16.29,34.51,34.29,29.06,29.02,7.14,7.29,52.64,52.64,3.3,3.3,52.44,52.44,142,142,62.67,62.69,79.9,80.21,74.91,75.65,14.7,14.78,1183.46,1273.76,60.12,60.33,35.33,34.83,35.92,36.8,68.13,67.05,5.98,5.98,92.85,92.85,682.92,689.39,-4,-4,67,67,62.27,61.02,118.35,127.38,1027.64,1027.73,0.44,0.44,211.81,211.1,10.64,10.6,13.34,13.34,835.42,835.42,1.46,1.46,40.3,40.22,53.5,54.86,-38.73,-38.73,17.32,17.32,100.62,100.62,27759.35,30259.34,21084.21,23058.32,35441,38522,2130.24,2292.76,2.97,2.96,-4.47,-4.47,1497800000000,1798400000000,17793.74,19123.9,11.28,11.28,15.07,14.79
Bisofeyri World Assembly Mission,77.78,77.11,68.67,71.56,83,83,2.8,2.73,29.62,29.29,42,42,113.4,115.57,24.33,25.33,171,168.75,2358.75,2403.75,-7.38,-7.38,-4.24,-4.24,-2.19,-2.19,-2.5,-2.5,-3.35,-3.35,-6.93,-6.93,1814.43,1849.04,1360.82,1386.78,3265.97,3328.27,5534,5639.57,2358.75,2403.75,3719.57,3790.53,-10.86,-10.86,4445.34,4530.15,7720.91,7808.11,2358.75,2403.75,6.78,7,340.2,346.7,1701.02,1733.48,113.4,115.57,453.61,808.96,95.92,95.92,35.71,36.66,12,12,70.5,69.39,35.79,35.63,2.19,2.21,50,50,3.3,3.3,50,50,112,112,55.22,55.37,55.54,57.13,73.5,74.04,23.37,22.48,793.81,808.96,50.51,51.45,60,58.33,9.15,9.44,99.38,98.07,0.7,0.7,94.17,94.17,179.45,191.41,0,0,64,64,70.88,70.68,340.2,346.7,491.84,502.49,0.69,0.64,230.08,223.48,9.94,9.92,17.29,17.29,575.68,575.68,2.39,2.35,31.63,32.52,57.01,58.31,-34.79,-34.79,17.61,17.61,97.28,97.28,48028.37,49231.23,27717.86,28820.27,77611,78605,793.81,808.96,12.39,12.23,-7.07,-7.07,402200000000,479700000000,43657.79,44603.5,4.8,4.88,16.58,16.27
Cabbages,79.33,77.56,70.67,69.78,88,88,3.14,2.97,31.58,31.15,42,42,738.78,730.07,22,24.67,175.5,171,1654.87,1635.35,567.39,560.69,5201.04,5139.66,661.95,654.14,3546.16,3504.32,-6.39,-6.39,-7.21,-7.21,9456.43,9344.84,709.23,700.86,2836.93,2803.45,-1.41,-1.41,-3.46,-3.46,-6.48,-6.48,-7.21,-7.21,5555.65,5490.1,-3.74,-3.74,6855.91,6775.01,6.4,6.63,443.27,438.04,1329.81,1314.12,147.76,146.01,147.76,584.05,95.92,95.92,31.86,33.67,12,12,76.4,74.12,37,36.57,2.06,2.1,50,50,2.52,2.52,50,50,124,124,54.47,54.79,51.71,54.79,70.8,71.33,27.46,25.46,1034.3,1022.09,54.92,57.35,65,61.67,12.66,13.83,93.98,92.42,0.74,0.74,94,94,129.15,152.59,0,0,64,64,70.95,70.46,443.27,438.04,410.8,431.73,0.99,0.73,245.81,230.77,12.98,12.69,17.29,17.29,702.05,702.05,2.83,2.69,27.54,29.54,56.78,56.73,57.36,57.36,33.32,33.32,97.28,97.28,37902.54,37893.34,20554.12,21177.54,64521,62905,1034.3,1022.09,13.19,12.86,-7.07,-7.07,1887700000000,2534400000000,33088.92,32664.06,4.64,4.8,21.09,20
James Forsyte II,64.11,64,37.78,45.11,28.44,28.44,1.48,1.47,25.89,25.58,37.37,37.37,1133.18,1214.67,44.83,45,126,123.75,259.01,277.64,3418.97,3664.84,2201.61,2359.94,815.89,874.57,2085.05,2235,-8.76,-8.76,4921.24,5275.15,-3,-3,793.23,850.27,2849.14,3054.04,-8.49,-8.49,485.65,520.57,-3.46,-3.46,-13.86,-13.86,-2.9,-2.9,-7.38,-7.42,7381.86,7912.73,12.08,12.21,-10.49,-10.49,4208.96,4511.64,1214.12,1301.44,485.65,780.86,8.41,8.41,67.79,68.18,7.52,7.52,30.19,29.99,21.88,21.85,21.32,21.37,51,51,5.66,5.66,50.5,50.5,153,153,60.35,60.4,77.34,77.84,81.2,82.04,15.05,15.16,2023.54,2169.06,27.9,28.07,33.33,32.83,34.27,34.92,57.52,56.44,10.05,10.05,92.46,92.46,910.1,916.74,-8,-8,64,64,64.95,64.52,404.71,433.81,936.9,938.31,0.44,0.43,189.76,188.42,9.45,9.44,29.68,29.68,846.23,846.23,1.6,1.59,39.95,39.84,54.52,55.91,33.76,33.76,47.54,47.54,103.74,103.74,39178.91,42256.76,31901.89,34513.19,47057,50617,1133.18,1214.67,3.76,3.72,-14.83,-14.83,10531300000000,11996200000000,25740.54,27509.15,14.13,14.16,17.59,17.27
Sabanalarga,65.6,65.33,38.22,39.33,68.67,68.67,1.73,1.71,28.34,28.19,44.28,44.28,1095.06,1106.13,42.6,43,130.5,128.25,-7.87,-7.87,-3.1,-3.1,3106,3137.38,4220.97,4263.62,-1.25,-1.25,-8.99,-8.99,-3.95,-3.95,-3,-3,79.64,80.45,-3.46,-3.46,-11.92,-11.92,3106,3137.38,-7.21,-7.21,-12.73,-12.73,2946.72,2976.49,-11.2,-11.24,3106,3137.38,11.31,11.45,2289.68,2312.81,1891.47,1910.58,796.41,804.46,497.76,804.46,7.94,7.94,57.8,58.64,14.16,14.16,44.9,44.21,31.26,31.19,3.16,3.19,50,50,2.52,2.52,50,50,138,138,63.49,63.56,94.52,95.24,75.71,75.99,11.76,12.02,1592.82,1608.91,73.1,73.55,35.67,34.5,41.15,41.92,57.52,56.32,1.06,1.06,93.67,93.67,569.82,582.2,-8,-8,64,64,55.37,54.93,696.86,703.9,1019.91,1020.22,0.36,0.35,96.67,95.24,9.9,9.89,32.57,32.57,826.75,826.75,1.49,1.49,43.24,42.98,52.76,53.08,-49.5,-49.5,79.69,79.69,106.84,106.84,31474.13,32093.77,23540.35,24190.08,40728,41250,1692.37,1709.47,2.83,2.82,298.65,301.67,1707100000000,2051800000000,18506.79,18646.48,13.66,13.69,13.88,13.62
Nunchia,65.6,65.33,17,18.5,68.67,68.67,1.26,1.25,29.07,28.76,44.83,44.83,1145.22,1206.96,42.6,43,130.5,128.25,-9.49,-9.49,1832.36,1931.14,1526.97,1609.28,1483.34,1563.3,-6.48,-6.48,-7.48,-7.48,-3.61,-3.61,545.34,574.74,-7.14,-7.14,218.14,229.9,-13.42,-13.42,2181.38,2298.98,-8.94,-8.94,-6.32,-6.32,567.16,597.73,-11.26,-11.26,1526.97,1609.28,15.94,16.03,2126.84,2241.5,1581.5,1666.76,981.62,1034.54,818.02,1034.54,8.1,8.1,79.42,79.85,14.64,14.64,32.81,32.46,31.66,31.6,3.01,3.03,50,50,2.52,2.52,50,50,138,138,68.57,68.61,103.3,103.42,74.4,74.94,18.05,18.09,1417.9,1494.34,82.77,83.19,-83,-83.5,66.32,66.5,11.92,10.84,1.06,1.06,93.67,93.67,726.05,734.06,-8,-8,64,64,76.24,76.23,927.09,977.07,1056.36,1056.61,0.3,0.3,96.56,95.13,9.6,9.6,31.56,31.56,858.58,858.58,1.35,1.35,36.95,36.91,48.72,49.34,-38.08,-38.08,70.36,70.36,110,110,24562.32,26058.9,21751.71,23141.86,27387,28983,1472.43,1551.81,2.38,2.38,708.95,747.17,172200000000,199000000000,8277.5,8729.73,14.53,14.55,12.04,12.04
Ivernia,66.61,66.56,92.88,94.75,75.05,75.05,1.46,1.46,20.6,20.56,49.24,49.24,7903.8,7964.16,41.08,41.17,156.75,156.75,-17.15,-17.15,-10.35,-10.35,-8,-8,2451.39,2470.12,-14.24,-14.24,-10.08,-10.08,-10.45,-10.45,-18.04,-18.04,-11.75,-11.75,-15.62,-15.62,-19.6,-19.6,-13.19,-13.19,-7.35,-7.35,-15.84,-15.84,2137.19,2153.51,-18.22,-18.22,0,0,20,20.07,1580.76,1592.83,12646.08,12742.66,6931.03,6983.96,3647.91,4043.34,1095.87,1095.87,68.35,68.64,21.25,21.25,32.6,32.45,55.52,55.51,1.25,1.25,48.6,48.6,11.58,11.58,54.76,54.76,323,323,75.47,75.49,123.37,123.43,91.3,91.32,15.33,15.43,5471.86,5513.65,116.26,116.27,36.62,36.25,76.27,76.41,-28.23,-29.3,0.61,0.61,94.64,94.64,479.03,482.34,4,4,74,74,64.22,64.09,729.58,735.15,1259.85,1259.86,0.17,0.17,18.68,18.47,7.86,7.86,13.06,13.06,1878.66,1878.66,0.8,0.8,39.67,39.57,76.32,77.66,-128.16,-128.16,111.02,111.02,98.83,98.83,59978.42,60804.05,49049.52,49838.14,71765,72607,8025.4,8086.69,2.09,2.09,729.58,735.15,308100000000,314700000000,14214.89,14349.76,0.7,0.7,90.64,90.64
Anselm,21.25,21.25,79.33,77.56,72,72,14.87,9.76,34.01,32.93,40.78,40.78,93.43,92.67,78.75,78.75,49.5,49.5,2317.12,2298.33,5996.1,5947.5,4559.49,4522.53,3064.57,3039.73,269.08,266.9,3263.4,3236.94,6577.62,6524.3,2947.97,2924.07,2915.08,2891.45,3438.3,3410.43,-4.24,-4.24,4708.98,4670.81,3438.3,3410.43,-2.83,-2.83,4185.76,4151.83,2586.2,2565.24,13454.22,13345.17,8.83,9,186.86,185.35,654.02,648.72,1214.62,1204.77,467.16,741.4,463.1,463.1,6.73,10.25,12,12,78.35,74.34,22.7,22.7,20.36,20.36,50,50,1,1,50.99,50.99,102,102,56.18,56.97,58.3,64.18,68.27,69.29,25.18,22.96,1308.05,1297.45,63.35,65.23,78,71.33,8.02,8.41,109.74,107.03,0.86,0.86,93.77,93.77,485.27,534.85,-8,-8,64,64,73.59,72.81,560.59,556.05,364.27,397.49,0.32,0.31,27.25,27.25,13.31,12.73,15.97,15.97,485.97,485.97,3.27,2.94,29.82,32.04,58.28,58.18,41.23,41.23,66.33,66.33,105.5,105.5,66357.71,66097.86,14856.2,18963.4,220862,185019,560.59,556.05,11.25,10.19,0,0,48000000000,80100000000,61049.09,60545.64,14.42,14.42,30.8,27.98
Hansaria,57.33,57.33,61.33,54.67,57.33,57.33,4.03,3.36,32.83,32.49,42,42,288.12,273.57,50,50,112.5,112.5,4609.95,4377.08,4677.18,4440.91,4609.95,4377.08,1920.81,1823.78,4225.78,4012.32,-5.89,-5.89,-7.07,-7.07,1286.94,1221.93,1536.65,1459.03,384.16,364.76,-3.16,-3.16,4225.78,4012.32,1152.49,1094.27,-7.07,-7.07,3841.62,3647.56,6529.86,5981.15,9219.89,8754.15,9.33,9.49,864.37,820.7,864.37,820.7,1152.49,1094.27,288.12,547.13,119.98,119.98,24.8,29.75,12,12,53.04,50.39,24.88,24.88,17.42,17.42,50,50,1,1,50,50,100,100,56.35,56.97,54,58.8,69.4,69.76,1.56,1.22,1152.49,1094.27,83.66,85.35,53,48,14.41,15.6,90.17,87.72,3.5,3.5,93.16,93.16,586.18,626.74,0,0,64,64,68.9,67.86,768.32,729.51,446.83,466.71,0.33,0.32,126.07,126.07,13.71,13.28,17.16,17.16,511.39,511.39,2.61,2.5,53.44,53.78,53.34,52.35,55.68,55.68,53.85,53.85,100.2,100.2,50045.84,47572.48,23653.51,24851.3,95387,83533,768.32,729.51,11.04,10.19,96.04,91.19,23900000000,29400000000,42839.24,40151.18,7.09,7.09,13.27,12.09
Hulvin,65.94,65.94,90.38,92.24,65.71,65.71,1.32,1.31,18.61,18.59,67.99,67.99,16642.09,16712.44,42.08,42.08,68.5,68.5,-22.89,-22.89,-19.27,-19.27,-20.4,-20.4,-16.14,-16.14,-23.59,-23.59,-15.15,-15.15,-26.23,-26.23,-28.64,-28.64,-23.69,-23.69,-25.77,-25.77,-28.35,-28.35,-20.25,-20.25,-21.77,-21.77,-28.02,-28.02,-10,-10,-34.64,-34.64,0,0,34.67,34.71,14870.02,14932.88,13020.9,13075.94,12096.34,12147.47,3081.87,3327.01,1082.81,1082.81,75.97,76.32,35.15,35.15,8.23,8.24,98.25,98.25,0.8,0.8,52.16,52.16,16.08,16.08,55.65,55.65,579,579,109.12,109.13,134.4,134.44,92.78,92.8,13.64,13.78,6086.69,6112.42,146.86,146.86,27.14,26.71,85.86,85.99,-204.19,-205.26,1.77,1.77,93.46,93.46,671.79,675.46,10,10,123,123,40.48,40.37,2388.45,2398.55,1641.21,1641.2,0.12,0.12,81.36,81.36,6.33,6.33,13.12,13.12,3782.4,3782.4,0.47,0.47,41.36,41.22,81.09,82.21,-198.12,-198.12,109.23,109.23,113.24,113.24,92610.17,93233.78,80104.18,80842.36,105445,105923,14638.88,14700.76,1.58,1.58,1232.75,1237.96,487200000000,492100000000,13058.03,13052.73,0.75,0.75,155.65,155.53
