Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
SomeRandomCountry2008The City Of Alderney,74.44,74.44,74.67,74.67,70,70,8.37,8.37,36.49,35.7,40.78,40.78,118.04,117.25,29.33,29.33,159.75,159.75,-6.93,-6.93,6212.96,6171.44,-6.93,-6.93,-7.35,-7.35,3493.88,3189.13,5702.1,5664,-6.63,-5.83,-8.3,-8.3,5288.03,5252.69,3871.59,3845.72,-2.83,-2.83,-4.58,-4.58,5288.03,5252.69,-7.21,-7.21,-2.37,-2.37,-3.85,-3.85,0,0,7.62,8.12,236.07,234.5,826.25,820.73,590.18,1055.23,826.25,820.73,25.09,25.09,11.95,11.95,11.33,11.33,68.83,68.83,28.86,28.86,7.81,7.81,51,51,1,1,50.5,50.5,100,100,47.93,52.17,25.73,36.11,66.39,66.92,18.48,18.48,1180.36,1641.47,41.94,42.38,69,69,9.41,10.27,102.7,99.91,1.06,1.06,93.67,93.67,251.74,251.74,0,0,64,64,72.07,72.08,708.22,703.49,302.29,363.4,1.22,0.84,244.42,242.8,12.7,12.65,17.9,17.9,496.68,496.68,4.52,3.28,36.52,36.52,56.34,56.52,-10,-10,-47.96,-47.96,99.3,99.3,50051.19,50373.31,15687.69,15788.65,131311,132156,708.22,703.49,17.12,15.15,-4.47,-4.47,62400000000,60500000000,45346.38,45184.86,4.88,5.72,19.42,19.53
Ailterin,59.73,59.73,66.89,66.89,74,74,2.28,2.28,31.31,30.98,42,42,-4.47,-4.47,48.2,48.2,117,117,3940.2,3932.42,1050.72,1048.65,3808.86,3801.34,2364.12,2359.45,1970.1,1769.59,4284.97,4276.51,5253.6,5570.93,1970.1,1966.21,164.17,163.85,656.7,655.4,7880.4,7864.84,5286.43,5276,3283.5,3277.02,6238.65,6226.33,1247.73,1245.27,2978.52,2396.82,13002.66,13304.69,9.17,9.59,656.7,655.4,574.61,573.48,656.7,983.1,328.35,327.7,609.8,609.8,43.88,43.88,14.16,14.16,61.33,61.33,26.49,26.49,14.74,14.74,51,51,1,1,51.48,51.48,103,103,58.45,60.03,74.15,86.71,71.13,71.55,10.94,10.94,1888.01,2211.99,36.86,37.15,59.33,59.33,8.92,9.46,101.27,98.33,0.75,0.75,93.97,93.97,383.28,383.28,-4,-4,62,62,70.74,70.74,328.35,327.7,415.32,482.75,0.49,0.42,201.96,200.49,11.52,11.47,15.31,15.31,352.45,352.45,2.8,2.43,44.06,44.06,54.79,54.93,45.28,45.28,61.24,61.24,103.37,103.37,64107.43,64191.52,41356.2,41410.45,94259,94383,574.61,573.48,7.78,4.03,-11.4,-11.4,70000000000,45000000000,58401.87,58093.32,14.06,14.41,15.57,15.66
Zelly,52.44,52.44,57.67,57.67,57.33,57.33,3,3,32.62,32.21,42,42,622.17,619.45,53.67,53.67,105.75,105.75,3401.22,3386.33,5076.94,5054.72,3401.22,3386.33,4230.78,4212.27,3981.91,3716.71,-4.38,-4.38,-6.93,-6.16,103.7,103.24,-4.24,-4.24,497.74,495.56,-7.62,-7.62,5060.35,5038.2,2156.87,2147.43,497.74,495.56,2156.87,2147.43,4031.69,3794.5,6802.43,6772.67,9.06,9.49,933.26,929.18,933.26,929.18,933.26,1342.14,103.7,103.24,119.98,119.98,33.35,33.35,12,12,48.5,48.5,23.5,23.5,19.34,19.34,50,50,1,1,50,50,110,110,56.19,57.96,52.52,65.32,69.62,70.06,1.84,1.84,933.26,1342.14,85.48,86.12,50.25,50.25,17.38,19.46,85.8,82.9,3,3,93.23,93.23,638.47,638.47,0,0,64,64,67.99,67.99,829.56,825.93,529.37,607.75,0.31,0.29,119.45,118.32,12.23,12.18,17.16,17.16,613.06,613.06,2.26,2.05,53.16,53.16,52.97,53.12,-37.42,-37.42,74.16,74.16,100.2,100.2,44842.13,45004.53,24930.88,25021.17,74765,75036,829.56,825.93,11.24,8.65,103.7,103.24,69100000000,60400000000,37039.6,36228.64,6.78,7.35,13.77,13.85
A Down and Dusky Blonde,73.67,73.67,38.93,38.93,55.56,55.56,1.54,1.54,31.86,31.57,40.78,40.78,270.9,261.45,30.5,30.5,157.5,157.5,-2.83,-2.83,780.2,752.99,-2.83,-2.83,3250.84,3137.44,-2.19,-2.19,2774.05,2677.29,2492.31,2928.28,-2.45,-2.45,-2.83,-2.83,-2.83,-2.83,-2.83,-2.83,2275.59,2196.21,-2.83,-2.83,-2.83,-2.83,-4.69,-4.69,436.91,285.91,2492.31,2928.28,9.33,9.75,1219.07,1176.54,1219.07,1176.54,1354.52,1830.18,541.81,522.91,119.98,119.98,64.81,64.81,10.55,10.55,40.02,40.02,27.32,27.32,13.04,13.04,50,50,1,1,50,50,102,102,59.23,60.76,74.07,85.43,70.46,70.8,12.02,12.02,1896.32,2353.08,54.53,54.88,36.2,36.2,44.58,46.34,65.3,62.78,3.08,3.08,93.22,93.22,575.33,575.33,0,0,64,64,62.07,62.19,1083.61,1045.81,525.44,600.25,0.39,0.36,208.74,207.24,9.95,9.95,17.16,17.16,551.99,551.99,2.27,2.06,42.98,42.98,50.54,50.65,-63.25,-63.25,60,60,100.2,100.2,23794.21,24397.17,18916.99,19396.35,29187,29926,1083.61,1045.81,6.05,3.52,135.45,130.73,10893500000000,6856000000000,13181.99,13101.28,6.48,7.09,10.67,10.67
Whig121212,73.89,73.89,38.67,38.67,70,70,1.45,1.45,23.42,23.43,42,42,1969.82,1948.64,30.17,30.17,157.5,157.5,-11.49,-11.49,-10.28,-10.28,-8.83,-8.83,2406.76,2380.89,-8.68,-9.12,2750.58,2721.02,-6.48,-5.66,-12.31,-12.31,322.33,318.87,2077.26,2054.93,-9.59,-9.59,1253.52,1240.05,-1.41,-1.41,-4.69,-4.69,2449.74,2423.4,48.14,47.62,0,0,16,16.25,1969.82,1948.64,7879.28,7794.58,1611.67,1948.64,626.76,620.02,26.8,26.8,68.84,68.84,13,13,37.31,37.31,40.69,40.69,1.77,1.77,51,51,6.85,6.85,50.5,50.5,172,172,65.45,66.7,105.37,106.78,89.15,89.13,16.42,16.42,1611.67,1948.64,71.76,70.06,36,36,68.85,69.29,10.31,7.65,0.76,0.76,93.94,93.94,459.62,459.62,0,0,66,66,53.7,53.73,626.76,620.02,1057.77,1068.77,0.3,0.29,202.4,200.93,9.17,9.16,17.87,17.87,1016.97,1016.97,1.35,1.3,38.58,38.58,59.05,59.04,-100.3,-100.3,78.49,78.49,102.62,102.62,34229.87,34570.5,28099.15,28378.77,40820,41226,2865.19,2834.39,2.61,2.5,626.76,620.02,702400000000,438100000000,10679.72,10613.14,6.45,7.06,22.49,22.65
Ivernia,66.5,66.5,91.17,91.17,77.33,77.33,1.59,1.59,21.01,21.01,49.24,49.24,6363.32,6310.54,41.25,41.25,156.75,156.75,-16.67,-16.67,-9.72,-9.72,-6.93,-6.93,3563.46,3533.9,-14.02,-14.02,-3.9,-3.9,-10.7,-10.07,-16.61,-16.61,-10.68,-10.68,-15.1,-15.1,-16.37,-16.37,-12.57,-12.57,-6.16,-6.16,-10.25,-10.25,3474.37,3445.55,-16.89,-16.89,0,0,18.76,18.97,1713.2,1698.99,11380.55,11286.16,6118.58,6553.25,2936.92,2912.56,1095.87,1095.87,63.07,63.07,21.25,21.25,40.52,40.52,53.83,53.83,1.29,1.29,48.6,48.6,11.08,11.08,54.76,54.76,281,281,72.54,73.6,121.84,122.61,91.06,91.06,14.11,14.11,4650.12,5096.97,116.68,116.15,43.5,43.5,72.58,72.98,-9.52,-12.19,0.6,0.6,94.68,94.68,408.73,408.73,4,4,74,74,67.52,67.54,734.23,728.14,1219.68,1226.08,0.18,0.17,19.97,19.52,7.98,7.98,13.06,13.06,1637.68,1637.68,0.87,0.86,40.89,40.89,74.68,74.68,-125.66,-125.66,112.67,112.67,99.3,99.3,58316.41,58803.55,45695.69,46077.41,72449,73054,7097.55,7038.68,2.19,2.15,856.6,849.5,260300000000,252300000000,15978.7,15876.96,0.67,0.68,85.03,85.03
Halthalor,76.17,76.17,6,6,80.67,80.67,1.12,1.12,34.11,33.94,44.83,44.83,383.95,380.42,26.75,26.75,166.5,166.5,131.64,130.43,-3.79,-3.79,899.55,891.26,658.2,652.14,175.52,108.69,2552.41,2528.9,1250.59,1347.76,-6,-6,1338.35,1326.02,1118.95,1108.64,241.34,239.12,1239.62,1228.2,21.94,21.74,-6.16,-6.16,-3.55,-3.55,-7.85,-7.85,2281.77,2369.45,16.19,16.43,1151.86,1141.25,713.05,706.49,466.23,570.62,383.95,380.42,210.63,210.63,88.97,88.97,15.9,15.9,26.79,26.79,37.04,37.04,2.05,2.05,51.62,51.62,1,1,51.48,51.48,109,109,67.26,68.46,106.38,107.67,68.18,68.33,33.04,33.04,575.93,679.31,77.38,75.43,-94,-94,55.73,57.01,15.99,13.41,0.68,0.68,94.29,94.29,537.4,537.4,0,0,64,64,75.49,75.57,521.08,516.28,741.29,821.4,0.32,0.31,299.58,297.79,9.63,9.62,16.78,16.78,616.19,616.19,1.81,1.71,21.96,21.96,44.31,44.36,-23.45,-23.45,68.19,68.19,105.84,105.84,17274.24,17375.98,16242.94,16338.61,18257,18364,795.33,788,2.46,2.39,438.8,434.76,2000000000,1200000000,7652.49,7471.67,6.06,6.7,7.6,7.62
Hulvin,65.61,65.61,81.62,81.62,68,68,1.35,1.35,18.86,18.86,67.99,67.99,15152.58,15100.32,42.58,42.58,68.5,68.5,-22.54,-22.54,-18.93,-18.93,-20,-20,-15.84,-15.84,-23.48,-23.64,-11.97,-11.97,-26.31,-26.12,-27.77,-27.77,-23.17,-23.17,-25.46,-25.46,-26.23,-26.23,-19.85,-19.85,-21.4,-21.4,-25.28,-25.28,-9.6,-9.6,-34.06,-34.06,0,0,33.97,34.09,14480.79,14430.85,11793.64,11752.96,11196.49,11455.41,2537.87,2529.12,1082.81,1082.81,74.09,74.09,35.15,35.15,8.59,8.59,96.5,96.5,0.81,0.81,52.16,52.16,15.68,15.68,55.65,55.65,537,537,107.22,107.94,133.15,133.78,92.56,92.56,13.84,13.84,5374.32,5653.32,147.17,146.87,29.43,29.43,84.85,85.18,-194.13,-196.81,1.56,1.56,93.51,93.51,628.01,628.01,10,10,123,123,40.87,40.87,2313.94,2305.96,1613.24,1617.37,0.12,0.12,82.28,81.35,6.41,6.4,13.12,13.12,3577.83,3577.83,0.48,0.48,41.16,41.16,78.55,78.55,-194.35,-194.35,107.52,107.52,113.52,113.52,86138.34,86436.31,73526.75,73781.1,99234,99577,13585.08,13538.22,1.6,1.59,1268.94,1264.56,447800000000,442700000000,13093.03,12792.57,0.72,0.73,154.21,154.26
El Tejon,74,74,37.78,37.78,66.22,66.22,1.44,1.44,25.59,25.6,42,42,1494.86,1476.66,30,30,157.5,157.5,-3.16,-3.16,4036.13,3986.99,-7.35,-7.35,523.2,516.83,837.12,671.88,2391.78,2362.66,-5.48,-4.47,-10.25,-10.25,1121.15,1107.5,-6.32,-6.32,2242.29,2215,-8.37,-8.37,-8.94,-8.94,1494.86,1476.66,3811.9,3765.49,430.62,248.08,0,0,13.38,13.67,1308,1292.08,4858.3,4799.16,1214.58,1568.96,467.14,461.46,119.98,119.98,69.36,69.36,12,12,41.33,41.33,34.68,34.68,2.34,2.34,50,50,4.98,4.98,50,50,146,146,61.44,62.85,92.79,100.67,82.02,82,14.75,14.75,1214.58,1568.96,68.8,67.13,35.33,35.33,53.64,55.65,38.59,35.75,1.23,1.23,93.61,93.61,504.2,504.2,0,0,62,62,56.07,56.09,747.43,738.33,798.13,885.74,0.34,0.33,206.3,204.81,9.62,9.62,17.16,17.16,842.41,842.41,1.74,1.64,40.25,40.25,55.36,55.36,-69.64,-69.64,46.37,46.37,102.24,102.24,33612.82,33609.62,27704.1,27701.46,39941,39938,1588.29,1568.96,3.26,2.93,560.57,553.75,11848700000000,6339300000000,15596.35,14889.06,6.32,6.94,14.14,14.19
Pasilianis,51.2,51.2,34.44,34.44,72,72,1.42,1.42,30.96,30.88,40.78,40.78,906.29,892.71,54.6,54.6,103.5,103.5,-7.35,-7.35,696.03,685.6,754.03,742.74,-9.06,-9.06,812.03,799.87,2668.11,2628.15,-5.48,-4.47,-3.24,-3.24,3480.14,3428.02,3842.65,3785.1,2030.08,1999.68,-6.63,-6.63,942.54,928.42,2030.08,1999.68,-6.16,-6.16,-6.31,-6.6,754.03,742.74,12.17,12.49,906.29,892.71,1359.43,1339.07,1450.06,1785.43,906.29,892.71,13.48,13.48,70.55,70.55,10.55,10.55,46.45,46.45,24.25,24.25,18.33,18.33,51.62,51.62,1,1,50,50,104,104,61.79,63.18,97.8,103.36,71.58,71.69,13.48,13.48,1178.17,1517.61,94.35,92.46,32.83,32.83,46.13,47.88,49.09,46.43,0.79,0.79,93.84,93.84,649.76,649.76,0,0,68,68,54.62,54.65,1268.8,1249.8,679.54,760.09,0.26,0.25,83.62,82.68,10.23,10.23,18.5,18.5,585.59,585.59,1.91,1.78,41.52,41.52,49.83,49.87,68.12,68.12,-60,-60,94.38,94.38,30668.71,30923.56,25506.4,25718.35,36154,36454,1268.8,1249.8,3.16,2.88,543.77,535.63,160100000000,76400000000,16530.43,16111.18,6.12,6.76,11.29,11.29
Yormu,36,36,40,40,66.67,66.67,1.52,1.52,28.91,28.85,44.83,44.83,797.18,787.61,66,66,76.5,76.5,191.32,189.03,994.88,982.93,3571.36,3528.48,2997.39,2961.4,-8.25,-8.6,816.31,806.51,2487.19,2772.38,-10.75,-10.75,2359.65,2331.32,1785.68,1764.24,2423.42,2394.32,-8.12,-8.12,2423.42,2394.32,-8,-8,2901.73,2866.89,-8.32,-8.32,6249.87,6489.88,14.35,14.63,2311.82,2284.06,1514.64,1496.45,1355.2,1653.97,478.31,472.56,950.54,950.54,65.73,65.73,16.29,16.29,44.24,44.24,27.64,27.64,12.25,12.25,50,50,1,1,51.96,51.96,117,117,67.01,68.21,100.14,102.79,74.68,74.78,13.21,13.21,1195.77,1496.45,98.95,96.98,37,37,49.29,50.51,35.53,33.06,1.38,1.38,93.56,93.56,783.96,783.96,-4,-4,67,67,52.97,53,956.61,945.13,1017.27,1033.58,0.26,0.25,46.58,45.88,10.01,10,13.73,13.73,673.23,673.23,1.5,1.44,41.79,41.79,52.96,53,-20,-20,77.46,77.46,106.18,106.18,39374.21,39846.59,31538.54,31916.92,47981,48556,1753.79,1732.73,2.48,2.4,717.46,708.85,11200000000,9600000000,19962.72,19724.06,14.2,14.54,14.66,14.74
BaddielandThe Boujwazee,35,35,64.89,64.89,70,70,5.53,5.53,31.95,31.58,44.28,44.28,0,0,66.75,66.75,76.5,76.5,1869.79,1867.91,841.41,840.56,2415.15,2412.72,-3.46,-3.46,-4.47,-5.1,5263.85,5258.55,-3.95,-1.61,3483.26,3479.76,4207.03,4202.79,-4.69,-4.69,4596.57,4591.94,218.14,217.92,5765.19,5759.38,311.63,311.32,2937.13,2934.17,5244.29,4555.23,4284.94,4280.62,9.64,10.05,1363.39,1362.02,876.46,875.58,876.46,1264.73,-4.47,-4.47,1052.22,1052.22,18.07,18.07,16.29,16.29,57.63,57.63,23.62,23.62,19.19,19.19,52.16,52.16,1,1,52.44,52.44,102,102,59.01,60.56,73.9,85.59,70.36,70.79,14.24,14.24,681.69,1070.16,103.83,103.99,60.33,60.33,14.62,16.59,90.73,87.71,0.86,0.86,93.77,93.77,550.2,550.2,0,0,71,71,70.04,70.04,486.92,486.43,733.03,821.44,0.25,0.24,140.18,138.96,11.3,11.25,13.26,13.26,531.13,531.13,1.82,1.71,40.76,40.76,54.76,54.9,56.57,56.57,-10,-10,88,88,52380.53,52422.33,20761.1,20777.67,114894,114985,973.85,972.87,6.6,3.63,292.15,291.86,2900000000,2600000000,44732.97,43720.22,4.8,5.66,26.23,26.36
SolariaXLead SlopityisUrmomsmom,86.5,86.5,54.22,54.22,78,78,112.38,112.38,115.65,112.15,41.43,41.43,-7.07,-7.07,13.5,13.5,195.75,195.75,227.36,224.93,485.03,479.85,1212.57,1199.62,3183,3149.01,-4.69,-5.29,-8.39,-8.39,3334.57,3673.84,1023.11,1012.18,4395.57,4348.63,5532.35,5473.28,3637.71,3598.87,-5.59,-5.59,2879.85,2849.1,3258.78,3223.98,1024.62,1013.68,5183.74,5128.38,4774.49,5098.39,6.16,6.63,-6.32,-6.32,94.73,93.72,-4.47,187.44,-8.37,-8.37,1927.7,1927.7,0.89,0.89,14.64,14.64,87.07,87.07,34.56,34.56,2.36,2.36,51,51,1,1,52.44,52.44,100,100,45.16,48.78,21.28,28.49,58.01,58.92,37.46,37.46,189.46,562.32,30.83,30.39,98.33,98.33,6.46,6.91,118.23,116.43,0.7,0.7,94.17,94.17,41.61,41.61,0,0,67,67,76.13,76.17,0,0,205.1,246.24,2.6,2.18,344.19,342.27,16.87,16.82,9.66,9.66,402.56,402.56,71.89,42.5,17.54,17.54,47.69,48,-52.92,-52.92,66.33,66.33,96,96,43898.06,44366.52,2577.1,2604.6,289623,292714,0,0,18.2,16.77,-6.32,-6.32,1600000000,1500000000,41044.69,41305.23,2.12,2.77,33.57,33.72
Dor mire,52.8,52.8,77.56,77.56,72.67,72.67,12.59,12.59,31.48,31.14,44.28,44.28,-3.16,-3.16,53.4,53.4,105.75,105.75,1832.73,1829.61,4415.82,4408.3,6767.01,6755.47,2537.63,2533.3,1480.28,1266.65,310.15,309.63,2326.16,2674.04,3826.88,3820.36,775.39,774.06,5004.76,4996.23,2890.08,2885.15,2678.61,2674.04,4652.32,4644.39,1480.28,1477.76,6767.01,6755.47,6561.14,5931.71,10925.9,11259.12,9.95,10.34,1850.35,1847.2,969.23,967.58,1233.57,1583.31,88.11,87.96,451.62,451.62,7.94,7.94,15.09,15.09,67.52,67.52,30.99,30.99,3.28,3.28,46.97,46.97,1,1,50.99,50.99,102,102,56.33,58.09,61.97,75.9,70.92,71.34,16.17,16.17,969.23,1319.43,85.51,85.96,75.33,75.33,8.91,9.45,104.96,102.02,0.77,0.77,93.9,93.9,328.63,328.63,0,0,64,64,72.41,72.41,352.45,351.85,375.34,441.32,0.32,0.3,61.88,61.07,14.03,13.98,16.02,16.02,437.82,437.82,3.14,2.64,38.83,38.83,59.53,59.67,72.8,72.8,65.57,65.57,100.2,100.2,69460.82,69568.62,17163.62,17190.25,216136,216472,1233.57,1231.47,11.06,8.44,264.34,263.89,2600000000,2400000000,63278.81,63029.17,9.21,9.66,23.37,23.49
Benign sambaThe NazarMayleveronMAZZYLICIOUSSillysammieSaddie,25,25,78.44,78.44,76.67,76.67,23.92,23.92,35.81,35.1,40.78,40.78,187.27,186.16,75,75,56.25,56.25,5842.88,5808.11,1483.94,1475.11,4344.71,4318.85,838.98,833.99,973.81,744.63,1380.57,1372.35,6367.24,6701.67,1994.07,1982.2,3970.16,3946.54,5842.88,5808.11,5468.34,5435.8,5468.34,5435.8,224.73,223.39,1348.36,1340.33,2322.17,2308.35,6322.3,6156.93,16554.83,16828.63,8.31,8.77,280.91,279.24,749.09,744.63,1123.63,1489.26,187.27,186.16,12.97,12.97,4.18,4.18,10.55,10.55,78.08,78.08,24.53,24.53,17.92,17.92,50,50,1,1,50,50,98,98,52.49,54.85,42.22,55.98,66.84,67.37,28.02,28.02,1030,1396.18,69.9,70.31,83.33,83.33,7.3,7.82,114.08,111.43,0.72,0.72,94.1,94.1,375.58,375.58,0,0,64,64,74.32,74.33,655.45,651.55,229.82,282.87,0.29,0.28,48.48,47.77,15.27,15.22,18.69,18.69,440.85,440.85,59.79,5.82,26.98,26.98,57.91,58.08,64.27,64.27,40.87,40.87,99.76,99.76,65373.61,65750.39,10949.81,11012.92,261886,263395,655.45,651.55,14.92,12.8,-3.16,-3.16,2900000000,2600000000,60601.33,60621.86,7.97,8.47,24.68,24.8
HamtopiaJacksonianiaDRUNKSTEPDADLANDJRDestinHenajuana,40.67,40.67,65.56,65.56,76.67,76.67,4.86,4.86,31,30.72,43.68,43.68,179.88,178.52,62.5,62.5,85.5,85.5,4892.84,4855.87,1470.37,1459.26,-4.9,-4.9,5540.42,5498.56,3813.53,3570.49,381.71,378.83,1151.26,1499.61,3804.18,3775.44,4892.84,4855.87,5252.6,5212.92,3813.53,3784.72,2878.14,2856.39,2734.23,2713.57,935.39,928.33,748.32,742.66,-1.71,-3.04,6044.09,6355.48,10.39,10.77,1439.07,1428.2,989.36,981.89,1259.19,1606.72,0,0,468.75,468.75,20.58,20.58,14.64,14.64,61.22,61.22,28.95,28.95,7.52,7.52,52.16,52.16,1,1,50.99,50.99,100,100,59.42,60.94,84.79,96.32,71.52,71.9,15.19,15.19,899.42,1249.67,87.84,88.08,57.33,57.33,14.81,16.32,89.31,86.72,0.72,0.72,94.1,94.1,466.71,466.71,0,0,64,64,69.45,69.47,629.59,624.84,509.03,582.4,0.26,0.25,48.91,48.19,13.75,13.7,15.95,15.95,452.4,452.4,2.33,2.11,39.81,39.81,56.18,56.31,-99.5,-99.5,93.27,93.27,100.2,100.2,57598.02,58019.78,24548.41,24728.16,119297,120171,1439.07,1428.2,5.47,3.44,269.83,267.79,2000000000,1600000000,49073.51,48562.55,5.22,5.99,14.81,14.9
Cel Gardiaion,12.25,12.25,66,66,60,60,4.93,4.93,32.36,31.97,40.78,40.78,304.92,301.99,87.75,87.75,29.25,29.25,-3.16,-3.16,-5.92,-5.92,3252.45,3221.2,2845.89,2818.55,2683.27,2415.9,14426.65,14288.04,3415.07,3784.91,-8.37,-8.37,-5.48,-5.48,-9.49,-9.49,813.11,805.3,1382.29,1369.01,-8.94,-8.94,3252.45,3221.2,1626.22,1610.6,-8.06,-9.08,6667.52,7006.11,10.68,11.05,406.56,402.65,914.75,905.96,2439.34,2818.55,304.92,301.99,474.35,474.35,20.29,20.29,12,12,54.05,54.05,15.4,15.4,27.45,27.45,46.97,46.97,1,1,50.99,50.99,102,102,59.33,60.86,83.09,94.74,69.89,70.33,16.51,16.51,2134.42,2516.56,81.39,81.76,58,58,21.76,23.38,80.18,77.59,2.55,2.55,93.31,93.31,857.07,857.07,-4,-4,64,64,69.65,69.67,813.11,805.3,459.3,529.1,0.25,0.24,18.23,17.79,9.94,9.93,15.92,15.92,527.57,527.57,2.54,2.26,38.49,38.49,54.62,54.76,10,10,62.45,62.45,103.37,103.37,50976.05,51452.66,21557.04,21758.59,106240,107233,813.11,805.3,5.75,3.47,203.28,201.33,800000000,700000000,39863.27,39412.74,16.59,16.91,18.6,18.7
Noris,19,19,68.67,68.67,66.67,66.67,5.88,5.88,31.33,31.03,42,42,0,0,81,81,42.75,42.75,-5.48,-5.48,1439.32,1424.07,4693.43,4643.72,4302.31,4256.74,-5.83,-6.32,3535.72,3498.27,0,386.98,3660.88,3622.1,5006.33,4953.3,782.24,773.95,5866.79,5804.65,0,0,-4.47,-4.47,5475.67,5417.67,6649.03,6578.6,0,0,4693.43,5030.7,9.33,9.75,1368.92,1354.42,880.02,870.7,1271.14,1644.65,195.56,193.49,986.13,986.13,17.01,17.01,12,12,59.17,59.17,23.13,23.13,19.81,19.81,50,50,1,1,50,50,100,100,59.44,60.95,77.13,88.35,71.1,71.49,17.91,17.91,1271.14,1644.65,94.96,95.18,62,62,11.96,13.49,94.84,92.38,1.38,1.38,93.56,93.56,694.44,694.44,-4,-4,64,64,70.48,70.51,488.9,483.72,435.6,503.44,0.26,0.25,25.84,25.32,12.59,12.53,13.56,13.56,470.48,470.48,2.67,2.35,37.09,37.09,56.12,56.25,0,0,77.46,77.46,102.62,102.62,55394.23,55968.44,21220.67,21440.65,124777,126070,977.8,967.44,5.41,3.43,-3.16,-3.16,800000000,700000000,48746.92,48412.7,14.42,14.76,20.79,20.9
Pig is1andTria DollirurnRomialClarabelleRisa Colony,70.5,70.5,19.83,19.83,15,15,1.22,1.22,30.86,30.81,41.43,41.43,755.57,741.48,35.25,35.25,146.25,146.25,-7.75,-7.75,-2.83,-2.83,-6.63,-6.63,1720.37,1688.28,139.49,136.89,0,0,2138.84,2327.09,1518.11,1489.8,464.96,456.29,2557.31,2509.61,232.48,228.15,0,0,1162.41,1140.73,1766.87,1733.91,2022.6,1984.87,381.27,374.16,2138.84,2327.09,15.2,15.46,1394.89,1368.88,1336.77,1311.84,1104.29,1311.84,871.81,855.55,8.69,8.69,82.12,82.12,12,12,18.15,18.15,23.15,23.15,19.79,19.79,51,51,1,1,50.5,50.5,98,98,65.04,66.31,84.39,88.12,71.71,71.78,27.23,27.23,1627.38,1825.17,48.05,46.54,-80.17,-80.17,57.92,59.04,23.77,21.31,18.89,18.89,91.8,91.8,1293.59,1293.59,-8,-8,62,62,76.91,76.98,1104.29,1083.7,545.14,614.14,0.41,0.39,208.4,206.91,9.88,9.88,28.19,28.19,516.21,516.21,2.21,2.03,27.77,27.77,47.73,47.76,-82.76,-82.76,68.19,68.19,110.61,110.61,27530.57,27701.53,24814.04,24968.13,30218,30406,988.05,969.62,2.65,2.53,813.69,798.51,304300000000,115500000000,11590.37,11357.63,14.16,14.5,8.06,8.06
Curious Inquiry,77.11,77.11,78.19,78.19,78.86,78.86,1.46,1.46,20.41,20.41,27.9,27.9,11490.47,11399.52,25.33,25.33,218.75,218.75,-23.92,-23.92,-11.03,-11.03,-13.71,-13.71,-12.05,-12.05,-15.96,-16.2,-8.99,-8.99,-16.97,-16.67,-20.53,-20.53,-14.7,-14.7,-19.03,-19.03,-17.38,-17.38,-14.56,-14.56,-15.87,-15.87,-19.52,-19.52,-6.71,-6.71,-20.92,-21.33,0,0,22.54,22.72,3535.53,3507.55,15357.46,15235.9,1878.25,2301.83,2541.16,2521.05,10.29,10.29,68.61,68.61,1.34,1.34,49.2,49.2,73.12,73.12,0.99,0.99,50,50,10.01,10.01,50,50,355,355,65.95,67.18,109.74,110.85,91.42,91.42,22.64,22.64,4308.93,4713.26,69.68,68,36.29,36.29,65.52,66.18,-30.93,-33.45,0.66,0.66,94.38,94.38,338.83,338.83,16,16,101,101,51.06,51.09,2541.16,2521.05,1290.62,1296.31,0.25,0.24,121.84,120.7,8.27,8.27,21.31,21.31,2491.06,2491.06,0.76,0.75,32.36,32.36,73.73,73.73,-140.41,-140.41,85.5,85.5,79.82,79.82,56126.53,56559.17,45994.24,46348.77,67034,67551,11159.02,11070.69,2.56,2.47,1325.82,1315.33,2619100000000,2059200000000,19363.65,19117,9.53,9.97,127.51,127.57
